Date,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
2016-01-12,22.537878036499023,30.894500732421875,36.03324890136719,46.21472930908203,22.70247114149596,31.29949951171875,36.16625025153033,46.49492445150957,22.285352170810707,30.61199951171875,35.59885430742188,45.58429190871487,22.670905623308887,31.262500762939453,35.815381429344605,46.19721669515662,196616800,94482000,40490000,36095500
2016-01-13,21.958419799804688,29.090499877929688,34.767242431640625,45.216522216796875,22.815202454840886,31.04400062561035,36.463519832308506,47.34425583578351,21.93812842101598,28.95800018310547,34.6704683981863,44.91881453602788,22.619043858925938,31.04400062561035,36.270467770657596,47.107840618097356,249758400,153104000,50034000,66883600
2016-01-14,22.43866539001465,29.649999618530273,35.469966888427734,46.50367736816406,22.65511705954085,30.112499237060547,35.82753361873415,46.77511450399705,21.586393176948658,28.493999481201172,34.19850492503122,45.155236304346744,22.08693443736933,29.012500762939453,35.00644436345509,45.53174911229819,252680400,144760000,44516000,52381900
2016-01-15,21.899799346923828,28.509000778198242,34.464012145996094,44.64738845825195,22.030571755861573,29.231000900268555,35.0739395092132,45.50548649337345,21.500720046769526,28.264999389648438,34.01339332101498,44.07824020037638,21.6901131464518,28.61199951171875,34.35681444345213,44.92758359869205,319335600,155690000,72162000,71820700
2016-01-19,21.79383087158203,28.724000930786133,34.82828140258789,44.270877838134766,22.24251362799293,29.200000762939453,35.23473305656427,45.25156087898818,21.532286047822236,28.322500228881836,34.412401863430595,43.83307249165863,22.18840155832223,28.85449981689453,34.90321983772874,45.076438072359785,212350800,96144000,45362000,43564500
2016-01-20,21.823139190673828,28.588499069213867,34.66252899169922,44.47226333618164,22.138796054786017,28.922500610351562,35.07940059175905,44.98887372565408,21.063308233798463,27.358999252319336,33.412402624184665,42.99247927911872,21.442096126694782,28.218000411987305,34.17419098427219,43.76301754515323,289337600,159328000,68900000,63273000
2016-01-21,21.712657928466797,28.750999450683594,35.06649398803711,44.20082092285156,22.068897518731085,29.440500259399414,35.691805122815886,45.16399454851902,21.406020056200077,28.410999298095703,34.464510243957584,44.0432107539276,21.884013071057744,28.679000854492188,34.84763830921904,44.65613881749976,208646000,99044000,48244000,40191200
2016-01-22,22.867055892944336,29.819000244140625,35.992549896240234,45.78567123413086,22.87607485555178,30.0049991607666,36.13547890895012,45.820696453777686,22.179376765991236,29.20549964904785,35.73800835242589,44.88379019926337,22.237997442652777,29.436500549316406,35.91066360103038,45.01513310284459,263202000,102402000,40236000,37555800
2016-01-25,22.420631408691406,29.826499938964844,35.318603515625,45.347869873046875,22.891860656347266,30.424999237060547,36.21240111111217,46.10089545867244,22.36877279684545,29.72800064086914,35.23622121578466,45.225284934026725,22.889605485347495,29.899499893188477,35.909671338089176,45.47920944763029,207178000,87922000,34234000,34707700
2016-01-26,22.54463768005371,30.0625,35.3865966796875,45.680599212646484,22.745304888812232,30.225000381469727,35.64664730618874,45.917014453804676,22.111737750160597,29.518999099731445,35.06103928446814,45.13772162564753,22.53111009480437,30.172500610351562,35.42679582213477,45.34786962007338,300308000,75314000,26634000,28900800
2016-01-27,21.06330680847168,29.167499542236328,34.738948822021484,44.84877395629883,21.78706185981396,30.16950035095215,35.644408152489724,45.706871904357214,21.045268881413524,28.93899917602539,34.46103447501964,44.67365117624444,21.654036018190727,30.09950065612793,35.41785495149714,45.5405037602204,533478800,103058000,43884000,36775200
2016-01-28,21.214372634887695,31.767499923706055,36.27592468261719,45.584285736083984,21.31132435199007,31.902999877929688,36.41140983302187,45.71562531245539,20.831076108775935,29.877500534057617,35.35235160846289,44.8750399989976,21.146732982145863,30.418500900268555,35.8421775855345,45.409162960733,222715200,280304000,53528000,62513800
2016-01-29,21.947145462036133,29.350000381469727,36.87096405029297,48.237388610839844,21.947145462036133,29.649999618530273,36.972205918766164,48.237388610839844,21.27299382328388,28.5,36.069476337204414,47.28297291287969,21.37220070584501,28.599000930786133,36.30421556154836,47.92216825699034,257666000,293552000,69486000,83611700
2016-02-01,21.74196434020996,28.74049949645996,37.32008743286133,47.90465545654297,21.805095351881732,29.09000015258789,37.61090927042448,48.23738842210328,21.509731667192636,28.515499114990234,36.88684017325421,47.72077803091334,21.75098330190465,28.907499313354492,37.24366098815808,48.053510996473655,163774000,127102000,102784000,44208500
2016-02-02,21.302309036254883,27.604999542236328,37.947879791259766,46.40736389160156,21.654040078890674,28.577999114990234,39.199493965812216,47.510631827643046,21.257214210153034,27.504499435424805,37.947879791259766,46.100901503864904,21.51424869826253,28.5,38.932991517602346,47.431826736483686,149428800,126240000,126962000,56313800
2016-02-03,21.723926544189453,26.553499221801758,36.07691955566406,45.67184829711914,21.8344058152628,27.799999237060547,38.43671946100992,46.74884892332467,21.212112936400178,26.094999313354492,35.75682199595203,44.883797429071514,21.41954389602105,27.674999237060547,38.224315622579745,46.62626397500378,183857200,200974000,123420000,57559800
2016-02-04,21.89848518371582,26.812999725341797,35.13697052001953,45.53174591064453,22.06397139436163,26.949499130249023,36.07939943347287,46.24099161672068,21.578849803599578,25.961000442504883,34.83175690553419,44.980110361474196,21.73073329436067,26.25,35.8714596431997,45.61930562439711,185886800,123982000,103374000,46987100
2016-02-05,21.31361961364746,25.10650062561035,33.924068450927734,43.92061996459961,21.97102794813434,26.47249984741211,34.93746779959066,45.531743323500244,21.238812432834692,24.95949935913086,33.754339990883004,43.39525503155781,21.880350638286867,26.464000701904297,34.9315119500435,45.47920549412055,185672400,194178000,102114000,62009000
2016-02-08,21.538049697875977,24.405000686645508,33.882877349853516,43.26392364501953,21.694466308951053,24.674999237060547,33.946896106563216,43.40402122047044,21.091465304208224,23.760499954223633,32.906201321153084,42.195677544587795,21.111866794099107,24.32349967956543,33.14392036664999,43.38650860601537,216085600,196510000,84948000,59290500
2016-02-09,21.533506393432617,24.103500366210938,33.653099060058594,43.150081634521484,21.748865169160446,24.91900062561035,34.73448902396291,43.990670199754206,21.293213049729875,23.700000762939453,33.1895764422875,42.615958728965815,21.374822436180885,23.90049934387207,33.36575676206521,42.92242438864287,177324800,141558000,72178000,46740500
2016-02-10,21.370283126831055,24.52400016784668,33.95136260986328,43.52660369873047,21.84180354283645,25.232999801635742,34.80446135285707,44.12201919548205,21.331745849534236,24.299999237060547,33.852600770226466,43.360238881181154,21.74432578115769,24.58799934387207,34.08733998859648,43.68421387964644,169374400,135724000,52760000,38237000
2016-02-11,21.241069793701172,25.19099998474121,33.9012336730957,43.50908279418945,21.472296929740292,25.46500015258789,34.210911314481066,43.87684092630995,20.989441178936627,24.200000762939453,33.194437592049496,42.47586217849264,21.261473001951757,24.558500289916992,33.498753833488635,42.62471769440939,200298800,147948000,60480000,48878600
2016-02-12,21.306819915771484,25.354000091552734,33.86600112915039,44.21833419799805,21.42243353339356,25.837499618530273,34.429277577427904,44.37594436928526,21.084662314330053,25.074499130249023,33.677416899722104,43.56162626436441,21.35215943715558,25.53499984741211,34.25607708370277,43.9994315534535,161405600,107696000,42828000,34243300
2016-02-16,21.907556533813477,26.05500030517578,34.29279327392578,45.05613327026367,21.95516173708531,26.22249984741211,34.64018998596316,45.05613327026367,21.44737117265978,25.58300018310547,33.99750739389863,44.20951266818602,21.540314170611637,25.974000930786133,34.3910553034491,44.888573994072644,196231600,102370000,50400000,37291200
2016-02-17,22.24305534362793,26.704999923706055,35.15631866455078,46.22905349731445,22.263456826183887,26.874000549316406,35.223317229867966,46.537719561777465,21.796471110520166,25.969499588012695,34.31165588154884,45.3736154290036,21.914350378625155,26.437000274658203,34.64465711472665,45.408892127371566,179452800,96480000,49852000,40789000
2016-02-18,21.8214168548584,26.25,34.607933044433594,46.02621841430664,22.417617406700746,27.059999465942383,35.35234975214557,46.69646223952072,21.782877821916486,26.186500549316406,34.54242249615055,45.946847523535794,22.406282091801437,27.059499740600586,35.235724165033425,46.14968686097221,156084000,94700000,37664000,27176000
2016-02-19,21.77153778076172,26.7450008392334,34.78460693359375,45.69992446899414,21.934756581566603,26.797500610351562,34.89234606910564,46.10559647864308,21.717132090335326,25.767499923706055,34.44415808071421,45.44417340736566,21.762469877436367,26.035499572753906,34.49279309022573,45.83221042891831,141496800,99494000,31786000,33559100
2016-02-22,21.96194839477539,27.975000381469727,35.0600471496582,46.4318962097168,21.96648320910154,28.032499313354492,35.39652044532099,46.74055893247022,21.744324004292903,27.054000854492188,34.864015276842444,46.10559177232447,21.83273385887876,27.110000610351562,35.10917817259746,46.10559177232447,137123200,111332000,38996000,25008300
2016-02-23,21.465499877929688,27.64699935913086,34.53348922729492,45.1355094909668,21.875812491419047,27.845500946044922,35.15631648462638,46.184966192604,21.43376308625236,27.26650047302246,34.420835472546244,44.95912933699987,21.85314360158173,27.77750015258789,34.81140357537923,46.15851034696903,127770400,81016000,40186000,28895300
2016-02-24,21.785133361816406,27.70199966430664,34.717613220214844,45.29424285888672,21.848606939807887,27.713499069213867,34.73944880908225,45.41770793442167,21.154928938150594,26.657499313354492,33.78560425429186,44.27124219337726,21.304546711580755,27.287500381469727,34.18957211408741,44.703369957749594,145022800,124634000,39272000,33014500
2016-02-25,21.934757232666016,27.75749969482422,35.024803161621094,45.94685363769531,21.934757232666016,27.969499588012695,35.03621885316288,45.94685363769531,21.59245122245748,27.26449966430664,34.272200505647355,44.63282838295173,21.7738058352963,27.775999069213867,34.73994095493908,45.62055253851472,110330800,90510000,32844000,26939500
2016-02-26,21.968761444091797,27.761499404907227,34.99106979370117,45.241336822509766,22.220388418416178,28.125,35.40595741508734,46.4583562000251,21.89395253656321,27.65850067138672,34.78213418076283,45.06495666626278,22.034500718497902,28.006000518798828,35.16526231678554,46.38780279185764,115964400,97540000,44870000,35975900
2016-02-29,21.918886184692383,27.625999450683594,34.62877655029297,44.87093734741211,22.267992648023185,28.24049949645996,35.27989127245896,45.54999869907242,21.90981828219379,27.625499725341797,34.62430871727856,44.67691885717449,21.957423473167232,27.700000762939453,34.755326027276524,45.28542680723154,140865200,82908000,49622000,31654000
2016-03-01,22.789384841918945,28.95199966430664,35.672943115234375,46.37017059326172,22.843790529227164,28.962499618530273,35.672943115234375,46.37898808772721,22.08437139689242,27.799999237060547,34.728030511689596,44.906217563271746,22.136511405643443,27.81450080871582,34.9190985259734,44.95031512811481,201628400,100770000,43028000,33024500
2016-03-02,22.839258193969727,29.010499954223633,35.67493438720703,46.69646453857422,22.87099499007076,29.25,35.73200527992081,46.70528203168457,22.587629503793217,28.684999465942383,35.334981484512994,45.99976483685894,22.78485250487163,29.087499618530273,35.68237825206972,46.22023917050266,132678400,91644000,32580000,29289900
2016-03-03,23.00927734375,28.874500274658203,35.3558235168457,46.167320251464844,23.056882537607784,28.993499755859375,35.70470828485406,46.714098975295954,22.771249644935427,28.655500411987305,35.038206008932555,45.6646390820051,22.80072076222286,28.898000717163086,35.66649316543762,46.714098975295954,147822800,54826000,39160000,24427800
2016-03-04,23.35158348083496,28.756999969482422,35.2798957824707,45.88512420654297,23.51933536446856,29.06999969482422,35.557813962990494,46.255522892658306,22.97980810114662,28.553499221801758,35.03820870329005,45.60291728577502,23.20650049020174,29.053499221801758,35.48337152559591,46.211428692070534,184220400,68330000,39442000,33034200
2016-03-07,23.093154907226562,28.139999389648438,34.49925231933594,45.00322341918945,23.310779398939523,28.681499481201172,35.14098847265871,45.6822848235114,22.886863997551092,27.77750015258789,34.089328580099235,44.60637227899478,23.211034191665604,28.677000045776367,35.08188433402217,45.47063133063046,143315600,98538000,59702000,38407800
2016-03-08,22.902734756469727,28.01300048828125,34.44019317626953,45.54999542236328,23.06822098290932,28.5674991607666,34.92753532608653,45.97330570901732,22.75991915549307,27.73699951171875,34.01190214964653,44.62400059587577,22.84606165186418,27.89349937438965,34.173194711645834,44.800380723024396,126247600,94600000,41526000,33835100
2016-03-09,22.92313003540039,27.973499298095703,34.99949645996094,46.59946060180664,23.02740830422083,28.017499923706055,35.02133204697714,46.60827809592143,22.73044016284764,27.506500244140625,34.44167994233268,45.735201519173124,22.9662004039081,27.97800064086914,34.66351542138458,45.76165736568922,108806800,87546000,28430000,28251600
2016-03-10,22.934473037719727,27.946500778198242,35.37567901611328,45.90275955200195,23.177033871914215,28.350000381469727,35.55533136800052,46.6876477092216,22.703247516988704,27.395000457763672,34.90620056138586,45.1178713947823,22.98888046691315,28.336999893188477,35.142427804562494,46.67883021535053,134054400,78398000,56670000,38387800
2016-03-11,23.181564331054688,28.480499267578125,36.07046127319336,46.80228805541992,23.186097417872265,28.503000259399414,36.07542511116547,46.80228805541992,23.009277630050175,28.136499404907227,35.589321115704465,46.19378014754768,23.17702951471143,28.34749984741211,35.73200022043599,46.740555515382354,109632800,75426000,39416000,32275700
2016-03-14,23.24050521850586,28.668500900268555,36.252601623535156,46.89048767089844,23.328916849974,28.844499588012695,36.501236548091136,47.26088636403301,23.07275331860583,28.15250015258789,35.9875871676525,46.4142655856853,23.102224438937156,28.350000381469727,36.069969470612726,46.484815635128314,100304400,69084000,34366000,24083600
2016-03-15,23.707490921020508,28.85099983215332,36.14540481567383,47.26087951660156,23.843506011179247,29.076000213623047,36.34192890610035,47.26087951660156,23.542004712818144,28.350000381469727,35.96872850734533,46.511268108496495,23.56694101445858,28.549999237060547,36.075430214194704,46.52008560183487,160270800,77536000,34420000,21104800
2016-03-16,24.022594451904297,28.713499069213867,36.530513763427734,47.931121826171875,24.099669039487516,29.06599998474121,36.5990003432902,48.15159617378844,23.709757825882104,28.55699920654297,35.95582169881668,47.093321996566196,23.71429264251982,28.832000732421875,36.04813167322219,47.13741619325519,153214000,70754000,32488000,31691700
2016-03-17,23.984058380126953,27.972000122070312,36.61438751220703,48.20451736450195,24.135941884238964,28.56999969482422,36.876918164211574,48.50436264999608,23.793635850733928,27.750499725341797,36.52604935737025,47.622465147268876,23.920583050645355,28.475500106811523,36.54838095212518,47.80766281544032,137682800,118562000,37216000,28223900
2016-03-18,24.011259078979492,27.604000091552734,36.60545349121094,47.172698974609375,24.1427410887273,28.116500854492188,36.82381315987963,48.47790687697852,23.845774592163977,27.304500579833984,36.31909945917154,47.137422267044045,24.106469473820678,28.047000885009766,36.81686530060881,48.43380931043587,176820800,145938000,59614000,67625500
2016-03-21,24.008991241455078,27.698999404907227,36.82828140258789,47.49899673461914,24.403435505706756,27.761999130249023,36.84862897541433,47.56072928638671,23.834437137081917,26.929000854492188,36.40277329283578,46.67883184493941,24.013524328147923,27.445499420166016,36.550863033882976,46.961038757068806,142010800,103114000,36730000,23925700
2016-03-22,24.192609786987305,28.02400016784668,36.76177978515625,47.6841926574707,24.32182436755188,28.13800048828125,36.972699383406884,47.842934460297585,23.85030382707832,27.252500534057617,36.598506979430404,47.14623469946533,23.85937172934037,27.25550079345703,36.598506979430404,47.27852065654495,129777600,80012000,25394000,23124100
2016-03-23,24.058862686157227,28.48150062561035,36.62828063964844,47.59599685668945,24.271954085834214,28.624000549316406,37.008428874021476,47.834109523881594,24.006724405082437,27.905000686645508,36.53349063708343,47.39316088778603,24.138206406139542,28.049999237060547,36.841680253571596,47.71946193652884,102814000,79674000,28642000,20129000
2016-03-24,23.954586029052734,29.147499084472656,36.491310119628906,47.80765914916992,24.086068039081677,29.177499771118164,36.612748105346995,47.913489263585134,23.77776622981937,28.354000091552734,36.27791049025039,47.384348784024304,23.909248239848313,28.355499267578125,36.32803352379687,47.48135804015237,104532000,103710000,31898000,19950000
2016-03-28,23.845773696899414,28.993499755859375,36.403465270996094,47.216796875,24.072466092977475,29.237499237060547,36.67443556506204,47.878220054878575,23.8163025785128,28.777999877929688,36.35235023075506,47.03159919203534,24.02939398427441,29.219999313354492,36.56525383910718,47.80766663422217,77645600,62430000,26026000,17025100
2016-03-29,24.410242080688477,29.69300079345703,36.961280822753906,48.24861145019531,24.435178387524427,29.792499542236328,37.08435826376169,48.380897420953474,23.77550255499784,28.825000762939453,36.16674108591393,47.13742207968027,23.777769963671854,29.00749969482422,36.45607113743088,47.32261974740411,124760400,87852000,38076000,23924300
2016-03-30,24.836416244506836,29.934499740600586,37.24713897705078,48.5484504699707,25.031371826883497,30.16200065612793,37.61190346840919,49.06877006274383,24.61879177035917,29.75,37.15830482545691,48.41616788045509,24.630127081007462,29.835500717163086,37.2257993948164,48.44262372552391,182404400,77810000,35648000,23008300
2016-03-31,24.70720100402832,29.68199920654297,36.970211029052734,48.70719909667969,24.91349189158519,30.037500381469727,37.26301307367291,49.02468273869765,24.682264704883522,29.61050033569336,36.771203173763375,48.38089795979323,24.87268719566875,29.964000701904297,37.18361060538385,48.460268870297725,103553600,53636000,34376000,26360500
2016-04-01,24.93389892578125,29.924999237060547,37.216365814208984,49.00703811645508,24.936166334260715,29.951499938964844,37.23770539534857,49.042314819760946,24.528119284253354,29.415000915527344,36.57567101595586,48.125140718837855,24.659601303647495,29.524499893188477,36.65507727849303,48.54845106599353,103496000,58348000,31534000,24399200
2016-04-04,25.1900577545166,29.659500122070312,36.987091064453125,48.883575439453125,25.43261853064803,29.975000381469727,37.35979545230238,49.08641144724761,24.997367848918945,29.52750015258789,36.84515405640411,48.504359270567676,25.031372051643565,29.950000762939453,37.223814293312,48.883575439453125,149424800,49416000,22684000,18928800
2016-04-05,24.893089294433594,29.30699920654297,36.61537551879883,48.1163330078125,25.101647595122472,29.673500061035156,36.863514419074015,48.76893533079622,24.804679406015985,29.262500762939453,36.49478189126946,48.02814123161722,24.825082619241513,29.53849983215332,36.62530319513735,48.671926059067545,106314800,46178000,22646000,19272300
2016-04-06,25.15378189086914,30.104000091552734,37.00694274902344,48.61019515991211,25.158316706212684,30.11949920654297,37.034238181953405,48.68074858328072,24.75480288737706,29.375,36.50421304966016,47.807668472042295,24.988297450861126,29.375999450683594,36.514636732120444,47.93995445877225,105616400,56998000,21074000,21188700
2016-04-07,24.605195999145508,29.571500778198242,36.73845672607422,48.028133392333984,25.031377135206167,29.979999542236328,37.07195398830519,48.424987910006394,24.50998559580099,29.45400047302246,36.53994482823693,47.82529738645069,24.924831418809514,29.937999725341797,36.99106348523636,48.38971120528624,127207600,63780000,29064000,19225100
2016-04-08,24.632394790649414,29.729999542236328,36.682376861572266,47.99284744262695,24.884021740771797,29.89299964904785,36.99503053654203,48.751279627152854,24.52131427941791,29.450000762939453,36.503716536932565,47.90465906198626,24.689067885533632,29.715999603271484,36.92158390030754,48.21332175839978,94326800,51838000,25816000,22167200
2016-04-11,24.714006423950195,29.796499252319336,36.53101348876953,47.89585494995117,25.074448264636043,30.200000762939453,36.9727004801927,48.63664899246564,24.67093604100065,29.745500564575195,36.52853346254341,47.887034090920224,24.702672840869106,29.80699920654297,36.87443843344407,48.05459677078799,117630000,54086000,24402000,21414200
2016-04-12,25.035905838012695,30.15850067138672,36.877906799316406,48.19568634033203,25.04950682673289,30.202999114990234,36.91463390160469,48.31033056130008,24.63239369707538,29.61549949645996,36.2784031146963,47.41079495733319,24.78654284797231,29.920000076293945,36.62530384785634,47.94875282125005,108929200,52822000,27060000,24944300
2016-04-13,25.398611068725586,30.740999221801758,37.30619430541992,48.81303024291992,25.46661773592249,30.840499877929688,37.43820741446152,48.89240116055769,25.1175130393559,30.26449966430664,36.936022974651806,48.407358159070135,25.1175130393559,30.384000778198242,37.179148820971406,48.610194200995025,133029200,84566000,34142000,20818000
2016-04-14,25.412214279174805,31.037500381469727,37.37964630126953,48.821842193603516,25.477955273883552,31.2189998626709,37.58361803583099,49.01586070446242,25.237661915622667,30.75349998474121,37.35508079081242,48.56609113186619,25.303402910331414,30.75349998474121,37.41984544191735,48.69837709184666,101895600,70242000,22706000,20877100
2016-04-15,24.902164459228516,31.29450035095215,37.667484283447266,49.07758331298828,25.457561980991297,31.338499069213867,37.76673832499141,49.31569261004116,24.87496247302902,30.905500411987305,37.35453152729446,48.601357990540464,25.41448986347399,31.09600067138672,37.41835338295434,48.768917256955355,187756000,57754000,36186000,28793800
2016-04-18,24.364900588989258,31.767499923706055,38.04515075683594,49.79191589355469,24.69813697343318,31.881999969482422,38.116613360641225,49.90656347333912,24.242486482049816,31.24799919128418,37.58311628522678,48.68954437608755,24.684535982504066,31.267499923706055,37.739937209482754,48.93647788363639,243286000,87218000,31176000,23786000
2016-04-19,24.235681533813477,31.395000457763672,37.41587448120117,49.73019027709961,24.482775381098627,31.90049934387207,38.208430260964214,50.06531220700587,24.08153065667739,31.040000915527344,37.18758712665051,49.10404397545817,24.455571674712676,31.85700035095215,38.1890746980222,49.94184711813813,129539600,81118000,40610000,29596800
2016-04-20,24.285558700561523,31.649499893188477,37.35334014892578,49.024681091308594,24.503183219521382,31.827499389648438,37.62440887520315,49.82720766425449,24.042997876661126,31.149999618530273,37.22133083026363,48.93649268889903,24.174479897342895,31.5,37.61785857773333,49.64201000069126,122444000,52188000,30584000,36195700
2016-04-21,24.022594451904297,31.549999237060547,37.67443084716797,49.19222640991211,24.240218953318198,31.891000747680664,37.73944159847406,49.58908083622248,23.920581831865228,31.424999237060547,37.19850065394298,48.87474286886382,24.240218953318198,31.549999237060547,37.487830680795334,49.209864758211566,126210000,51926000,61210000,38909100
2016-04-22,23.956850051879883,31.024999618530273,35.670963287353516,45.66465377807617,24.13820464212083,31.412500381469727,36.53200567951451,46.237888527675075,23.716556689907346,30.577999114990234,35.41488448646954,44.77393873835909,23.80496657703028,31.223499298095703,36.04465969902896,45.779301400830384,134732400,101678000,119038000,126834100
